,Unnamed: 0,coIndx,category,city,region,coNm,title,career,education,contract,r_date,coID,salary,addr
5703,5703,38320168,인공지능,전북,전주시 완산구,(주)타바바,JAVA개발자(인공지능)모집합니다,경력3년,대졸,정규직,0816,5928100226,"2,954","전북 전주시 완산구 천잠로 303, 211호"
5704,5704,38344767,인공지능,서울,서초구,(주)아스크스토리디에스,[경력]인공지능/빅데이터스타트업의서버개발자(중급)모집,경력3년,학력무관,정규직,0722,2808101472,None,"서울 서초구 매헌로8길 47, C동 3층 301호"
5705,5705,38320925,인공지능,서울,강남구,데이터플로,인공지능(AI)·빅데이터영업정규직&계약직채용(경력),경력1년,학력무관,정규직계약직,0816,5098105501,"3,056","서울 강남구 테헤란로8길 11-4, 2층 202호"
5706,5706,38255338,인공지능,광주,북구,(주)호그린에어,"SW(소프트웨어),인공지능(AI)外정규직채용-각부문별",경력3년,대졸,정규직,0802,2718100479,"3,099","광주 북구 첨단과기로 123, 광주 과학기술원 창업진흥센터비동 104호"
5707,5707,38259654,인공지능,서울,금천구,(주)스칼라웍스,인공지능(AI)·빅데이터정규직채용-경력,경력3년,석사,정규직,채용시,2438800172,"5,048","서울 금천구 가산디지털2로 70, 1310호"
5708,5708,38187018,인공지능,서울,마포구,메디픽셀,[병특]의료인공지능전문연구요원채용(메디픽셀),경력무관,석사,정규직전문연구요원,0719,6928600540,"3,670","서울 동대문구 회기로 117-3, 서울바이오허브 산업지원동 301-1호"
5709,5709,38261085,인공지능,서울,관악구,주식회사 포티투마루,[포티투마루]인공지능QA개발(머신러닝/검색/SW엔지니어)채용,경력무관,학력무관,정규직,채용시,5628800151,None,"서울 관악구 남부순환로 1925, 6층, 8층"
5710,5710,38158400,인공지능,대구,북구,(주)씨드업,[(주)씨드업]인공지능(AI)·빅데이터정규직채용중,경력무관,대졸,정규직,0713,4588601707,None,"대구 북구 연암로 40, 201동 4층"
5711,5711,38259614,인공지능,서울,금천구,(주)스칼라웍스,인공지능(AI)정규직모집공고(신입),신입,학력무관,정규직,채용시,2438800172,"5,048","서울 금천구 가산디지털2로 70, 1310호"
5712,5712,38428728,인공지능,서울,강남구,오토그라운드 주식회사,"인공지능(AI)분야SW개발자(팀장,팀원)모집",경력무관,대졸,계약직,0717,5078701516,None,서울 강남구 삼성로75길 7
5713,5713,38235441,인공지능,서울,강남구,㈜솔트룩스,인공지능(AI)전문기업솔트룩스-개발직,경력7년,초대졸,정규직,채용시,1028113061,None,"서울 강남구 언주로 538, 4층, 5층"
5714,5714,38391319,인공지능,서울,강남구,(주)마인즈앤컴퍼니,"[정규직]인공지능(AI)MLengineer,DataScientist채용",경력무관,대졸,정규직,채용시,7638101040,"4,990","경기 성남시 분당구 대왕판교로644번길 49, 601호"
5715,5715,38412196,인공지능,서울,강남구,메타그라프(주),인공지능(AI)·빅데이터(머신러닝外3개부문)채용,경력5년,초대졸,정규직,0904,1868601160,None,서울 강남구 선릉로 578 태정빌딩
5716,5716,38249087,인공지능,인천,남동구,가천대학교 산학협력단,영상처리전문가/인공지능/딥러닝연구원모집,경력무관,대졸,계약직,0801,1298207687,"3,260",경기 성남시 수정구 성남대로 1342
5717,5717,38361357,인공지능,서울,영등포구,코아인텍주식회사,"빅데이터분석,딥러닝등인공지능기술개발채용",경력무관,석사,정규직,0824,2158677880,"3,566","서울 영등포구 양평로21길 26, 1303호"
5718,5718,38401232,인공지능,서울,마포구,(주)스트리스,(정규직)영상처리및인공지능학습분야연구원채용공고,경력무관,대졸,정규직,0717,1728800680,"4,404",서울 마포구 동교로25길 70
5719,5719,38159078,인공지능,서울,강남구,(주)데이터마케팅코리아,빅데이터솔루션/인공지능솔루션백엔드엔지니어채용,경력무관,대졸,정규직,0713,3948800499,"4,366","서울 강남구 테헤란로53길 16, 3층"
5720,5720,38379900,인공지능,서울,강남구,(주)데이터마케팅코리아,인공지능솔루션웹퍼블리싱개발/퍼블리셔채용,경력무관,대졸,정규직,0828,3948800499,"4,366","서울 강남구 테헤란로53길 16, 3층"
5721,5721,38389093,인공지능,경기,성남시 분당구,(주)마인즈랩,[마인즈랩/인공지능전문기업]CS담당자경력직채용,경력1년,대졸,정규직,0710,3148655446,"4,306","대전 유성구 가정북로 96, 307호"
5722,5722,38425552,인공지능,서울,송파구,온시큐리티(주),빅데이터기반인공지능개발자/퍼블리셔정규직채용,경력1년,초대졸,정규직,채용시,1148713197,"4,349","서울 송파구 송파대로 167, 에이동 에이1416호, 에이1417호"
5723,5723,38144285,인공지능,서울,강남구,iMediSync Inc.,인공지능/머신러닝/딥러닝연구원모집,경력무관,석사,정규직전문연구요원,채용시,1048646675,None,
5724,5724,38370542,인공지능,서울,관악구,써로마인드로보틱스,인공지능스타트업에서마케팅담당자를찾습니다.,경력무관,학력무관,정규직,0726,4568100105,"3,600","서울 관악구 관악로 1, 138동 410호"
5725,5725,38229398,인공지능,경기,군포시,IPEA(정보처리기사협회),전산실AI(인공지능)서버구축운영관리,신입,학력무관,정규직,0728,5414300420,None,경기 군포시 산본1동 1026-30 SAT 209호
5726,5726,38369708,인공지능,서울,강남구,㈜솔트룩스,인공지능(AI)전문기업솔트룩스-재무팀채용(대리급),경력3년,초대졸,정규직,0825,1028113061,None,"서울 강남구 언주로 538, 4층, 5층"
5727,5727,38226843,인공지능,경기,성남시 분당구,디엑솜,(경력)인공지능(AI)·빅데이터정규직모집,경력1년,초대졸,정규직,0727,3068800769,"4,158",경기 성남시 분당구 성남대로331번길 8
5728,5728,38256279,인공지능,전북,전주시 덕진구,(주)리퓨터,"웹&앱개발,빅데이터&인공지능외경력직/중급채용공고",경력무관,대졸,정규직,채용시,4028146647,"3,294","전북 전주시 덕진구 원장동길 111-18, 401호"
5729,5729,38378160,인공지능,서울,서초구,레이비스(주),"[경력직]초음파신호처리,분석Tool개발(인공지능활용)",경력무관,대졸,정규직,0828,2208821738,"4,534","서울 서초구 서운로 19, 512호"
5730,5730,38350490,인공지능,경기,성남시 분당구,(주)소이넷,인공지능/개발자및영업/마케팅정규직채용,경력무관,초대졸,정규직,0822,1468701058,"4,167","경기 성남시 분당구 성남대로331번길 8, 20층"
5731,5731,38374759,인공지능,경기,수원시 영통구,(주)내프터,2020년하반기인공지능(AI)신입.경력채용,경력무관,대졸,정규직,0828,5728100746,"4,900","경기 수원시 영통구 광교중앙로 170, 2410호 2409호,2410호"
5732,5732,38185610,인공지능,서울,서대문구,코드비전(주),인공지능(AI)전문기업인공지능AI개발자경력직채용,경력,대졸,정규직,0719,4468701152,None,"서울 서대문구 연세로 50, 2동 212A층"
5733,5733,38372277,인공지능,서울,송파구,윤시스템,"코스탁,빅데이터,인공지능(AI)",경력2년,학력무관,정규직,0826,1233431382,None,서울 영등포구 여의도동 61-3 라이프빌딩 408
5734,5734,38283409,인공지능,서울,성동구,오토시맨틱스(주),산업용인공지능분야/국내및해외기획/영업채용,경력무관,대졸,정규직,0807,8228700513,None,
5735,5735,38372418,인공지능,서울,영등포구,윤시스템,"데이터사이언티스트,인공지능(AI)·빅데이터채용",경력5년,학력무관,정규직,0727,1233431382,None,서울 영등포구 여의도동 61-3 라이프빌딩 408
5736,5736,38201185,인공지능,경기,안산시 단원구,고대안산병원 피부과,인공지능의료산업화,경력1년,박사,계약직,0722,3028267316,None,
5737,5737,38382514,인공지능,서울,중구,(주)아시아경제,"IT프로그래밍분야강사님모집(파이썬,인공지능,클라우드,빅",경력1년,대졸,기간제계약직,채용시,1018615912,"5,000","서울 중구 충무로 29, 10층,11층"
5738,5738,38312945,인공지능,경기,성남시 분당구,세진정보기술㈜,전산실AI(인공지능)서버구축운영관리,신입,학력무관,정규직,0716,1298173138,None,"경기 성남시 분당구 성남대로 381, 608호"
5739,5739,38214268,인공지능,경기,성남시 분당구,(주)와플,2020상반기인공지능개발자모집,경력무관,대졸,정규직계약직,채용시,2208877886,None,"경기 성남시 분당구 황새울로335번길 10, 545호"
5740,5740,38339018,인공지능,인천,연수구,(주)그루크리에이티브랩,인공지능(AI)분야연구개발인력구인,경력무관,대졸,정규직위촉직,0820,1058810285,"3,251","전북 완주군 대둔산로 1338, 301호"
5741,5741,38148514,인공지능,경기,성남시 분당구,(주)알체라,"인공지능,AI,응용SW,SI사업담당자모집공고-경력",경력3년,대졸,정규직,0711,6438700337,"3,649","경기 성남시 분당구 판교역로 225-15, 8층 801호"
5742,5742,38309562,인공지능,경기,성남시 분당구,(주)크레스콤,의료기기영업(인공지능소프트웨어서비스),경력무관,초대졸,정규직계약직,0814,4648800463,"3,092","경기 성남시 분당구 판교로289번길 20, 8층"
5743,5743,38208136,인공지능,서울,송파구,(주)에버영피플,인공지능데이터가공전문가인력풀-프리랜서,경력무관,학력무관,프리랜서,0724,3208600820,"2,904","서울 송파구 백제고분로 216, 6층"
5744,5744,38370064,인공지능,서울,강남구,씨드로닉스(주),2020년인공지능데이터가공채용공고,경력무관,학력무관,정규직인턴직,0825,5848600254,None,
5745,5745,38329126,인공지능,경기,수원시 권선구,억세스위,인공지능AI딥러닝영상분석소프트웨어개발자모집,경력3년,대졸,정규직,0817,6841400033,None,
5746,5746,38212462,인공지능,광주,북구,(주)멋쟁이사자처럼,[인공지능사관학교]오프라인교육보조강사모집,경력무관,학력무관,파트계약직,0725,2648801106,None,서울 강남구 봉은사로82길 13
5747,5747,38170614,인공지능,서울,강남구,㈜이씨마이너,"빅데이터분석,AI(인공지능)솔루션개발-병역특례전문연구요",경력무관,대졸,병역특례,0717,1088121609,"3,724","서울 강남구 도곡로 151, 3층"
5748,5748,38266534,인공지능,서울,구로구,(주)동곡기정,보안솔루션개발(인공지능)경력자모집,경력5년,대졸,정규직,0804,2298121250,"4,366","서울 구로구 디지털로32길 30, 1114호 1113호,1114호"
5749,5749,38231707,인공지능,서울,서초구,(주)씨티아이랩,인공지능/데이터사이언스(AI/DataScience)신입/경력,경력3년,학력무관,정규직,0728,1218800192,"4,452","서울 서초구 태봉로 114, 6층 601호"
5750,5750,38137534,인공지능,서울,강서구,(주)비트나인,[비트나인]빅데이터/인공지능기술전문가모집,경력2년,학력무관,정규직,0710,2208868408,"4,848","서울 강서구 양천로 401, 제12층 제에이1201호, 1202호"
5751,5751,38150488,인공지능,서울,관악구,주식회사 포티투마루,[포티투마루]인공지능챗봇솔루션플랫폼개발채용(경력),경력3년,학력무관,정규직계약직,채용시,5628800151,None,"서울 관악구 남부순환로 1925, 6층, 8층"
5752,5752,38165655,인공지능,경기,안양시 동안구,브이에스커뮤니티(주),인공지능(AI)·빅데이터서비스분야별채용,경력무관,초대졸,정규직,0714,5188700628,"3,713","경기 안양시 동안구 시민대로248번길 25, 9층 904호"
5753,5753,38320168,인공지능,전북,전주시 완산구,(주)타바바,JAVA개발자(인공지능)모집합니다,경력3년,대졸,정규직,0816,5928100226,"2,954","전북 전주시 완산구 천잠로 303, 211호"
5754,5754,38344767,인공지능,서울,서초구,(주)아스크스토리디에스,[경력]인공지능/빅데이터스타트업의서버개발자(중급)모집,경력3년,학력무관,정규직,0722,2808101472,None,"서울 서초구 매헌로8길 47, C동 3층 301호"
5755,5755,38320925,인공지능,서울,강남구,데이터플로,인공지능(AI)·빅데이터영업정규직&계약직채용(경력),경력1년,학력무관,정규직계약직,0816,5098105501,"3,056","서울 강남구 테헤란로8길 11-4, 2층 202호"
5756,5756,38255338,인공지능,광주,북구,(주)호그린에어,"SW(소프트웨어),인공지능(AI)外정규직채용-각부문별",경력3년,대졸,정규직,0802,2718100479,"3,099","광주 북구 첨단과기로 123, 광주 과학기술원 창업진흥센터비동 104호"
5757,5757,38259654,인공지능,서울,금천구,(주)스칼라웍스,인공지능(AI)·빅데이터정규직채용-경력,경력3년,석사,정규직,채용시,2438800172,"5,048","서울 금천구 가산디지털2로 70, 1310호"
5758,5758,38187018,인공지능,서울,마포구,메디픽셀,[병특]의료인공지능전문연구요원채용(메디픽셀),경력무관,석사,정규직전문연구요원,0719,6928600540,"3,670","서울 동대문구 회기로 117-3, 서울바이오허브 산업지원동 301-1호"
5759,5759,38261085,인공지능,서울,관악구,주식회사 포티투마루,[포티투마루]인공지능QA개발(머신러닝/검색/SW엔지니어)채용,경력무관,학력무관,정규직,채용시,5628800151,None,"서울 관악구 남부순환로 1925, 6층, 8층"
